transaction_id,status,amount,sender,receiver,transaction_type,bank_amount,amount_variance,root_cause,recommended_action,execution_status,genai_insight
T0015434,balance_inconsistency,82953.67,C6105935,C6124958,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6105935's starting/ending balances do not align with the ₹82,953.67 transaction amount."
T0015453,balance_inconsistency,25965.66,C6894417,C4084205,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6894417's starting/ending balances do not align with the ₹25,965.66 transaction amount."
T0015455,balance_inconsistency,61514.95,C4943456,M3406551,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4943456's starting/ending balances do not align with the ₹61,514.95 transaction amount."
T0015463,balance_inconsistency,48021.98,C4570065,M2154996,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4570065's starting/ending balances do not align with the ₹48,021.98 transaction amount."
T0015464,balance_inconsistency,29157.57,C5975608,C6003963,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5975608's starting/ending balances do not align with the ₹29,157.57 transaction amount."
T0015468,balance_inconsistency,122708.24,C3288141,M6375409,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3288141's starting/ending balances do not align with the ₹122,708.24 transaction amount."
T0015493,balance_inconsistency,73299.47,C8711632,C9043019,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8711632's starting/ending balances do not align with the ₹73,299.47 transaction amount."
T0015498,balance_inconsistency,130946.29,C6302856,C8697580,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6302856's starting/ending balances do not align with the ₹130,946.29 transaction amount."
T0015499,balance_inconsistency,88297.06,C8638593,C6692642,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8638593's starting/ending balances do not align with the ₹88,297.06 transaction amount."
T0015500,balance_inconsistency,141288.05,C9299241,M1139744,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9299241's starting/ending balances do not align with the ₹141,288.05 transaction amount."
T0015506,balance_inconsistency,168711.14,C5768152,C3153438,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5768152's starting/ending balances do not align with the ₹168,711.14 transaction amount."
T0015511,balance_inconsistency,68498.02,C6088920,C1915069,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6088920's starting/ending balances do not align with the ₹68,498.02 transaction amount."
T0015526,balance_inconsistency,132695.1,C2108217,M9977097,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2108217's starting/ending balances do not align with the ₹132,695.10 transaction amount."
T0015528,balance_inconsistency,94869.45,C3355238,C2875060,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3355238's starting/ending balances do not align with the ₹94,869.45 transaction amount."
T0015537,balance_inconsistency,54617.82,C1793512,M3518192,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1793512's starting/ending balances do not align with the ₹54,617.82 transaction amount."
T0015539,balance_inconsistency,10691.75,C9573599,M6148924,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9573599's starting/ending balances do not align with the ₹10,691.75 transaction amount."
T0015544,balance_inconsistency,45713.31,C5039591,C1563936,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5039591's starting/ending balances do not align with the ₹45,713.31 transaction amount."
T0015557,balance_inconsistency,47776.34,C5544232,M1138375,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5544232's starting/ending balances do not align with the ₹47,776.34 transaction amount."
T0015558,balance_inconsistency,286423.12,C9244118,M4872621,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9244118's starting/ending balances do not align with the ₹286,423.12 transaction amount."
T0015584,balance_inconsistency,237843.21,C1505370,M4665371,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1505370's starting/ending balances do not align with the ₹237,843.21 transaction amount."
T0015593,balance_inconsistency,76292.24,C2756080,C1775314,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2756080's starting/ending balances do not align with the ₹76,292.24 transaction amount."
T0015595,balance_inconsistency,282210.16,C8237541,C7917636,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8237541's starting/ending balances do not align with the ₹282,210.16 transaction amount."
T0015603,balance_inconsistency,83087.05,C7174818,M2799091,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7174818's starting/ending balances do not align with the ₹83,087.05 transaction amount."
T0015606,balance_inconsistency,48274.78,C7221344,C9950530,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7221344's starting/ending balances do not align with the ₹48,274.78 transaction amount."
T0015620,balance_inconsistency,41513.64,C8264700,M5598385,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8264700's starting/ending balances do not align with the ₹41,513.64 transaction amount."
T0015633,balance_inconsistency,294328.67,C6833943,M2196282,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6833943's starting/ending balances do not align with the ₹294,328.67 transaction amount."
T0015640,balance_inconsistency,41740.48,C6125540,C8662969,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6125540's starting/ending balances do not align with the ₹41,740.48 transaction amount."
T0015663,balance_inconsistency,41271.53,C4037915,C2920189,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4037915's starting/ending balances do not align with the ₹41,271.53 transaction amount."
T0015668,balance_inconsistency,204608.14,C4035996,M3310337,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4035996's starting/ending balances do not align with the ₹204,608.14 transaction amount."
T0015678,balance_inconsistency,102283.38,C5108075,C8262144,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5108075's starting/ending balances do not align with the ₹102,283.38 transaction amount."
T0015691,balance_inconsistency,135594.11,C7328668,M5740890,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7328668's starting/ending balances do not align with the ₹135,594.11 transaction amount."
T0015693,balance_inconsistency,60946.55,C5922993,C6255986,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5922993's starting/ending balances do not align with the ₹60,946.55 transaction amount."
T0015700,balance_inconsistency,103749.52,C1365510,M8407938,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1365510's starting/ending balances do not align with the ₹103,749.52 transaction amount."
T0015713,balance_inconsistency,73898.09,C6515860,M7878831,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6515860's starting/ending balances do not align with the ₹73,898.09 transaction amount."
T0015715,balance_inconsistency,37160.04,C1350284,M3766506,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1350284's starting/ending balances do not align with the ₹37,160.04 transaction amount."
T0015721,balance_inconsistency,131589.45,C7717049,M2899670,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7717049's starting/ending balances do not align with the ₹131,589.45 transaction amount."
T0015729,balance_inconsistency,66807.88,C6298899,M1424181,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6298899's starting/ending balances do not align with the ₹66,807.88 transaction amount."
T0015730,balance_inconsistency,57511.91,C7166826,C2602889,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7166826's starting/ending balances do not align with the ₹57,511.91 transaction amount."
T0015741,balance_inconsistency,49046.66,C5877515,C9390579,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5877515's starting/ending balances do not align with the ₹49,046.66 transaction amount."
T0015748,balance_inconsistency,86076.91,C1344941,C4429496,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1344941's starting/ending balances do not align with the ₹86,076.91 transaction amount."
T0015754,balance_inconsistency,14601.16,C5093948,M9765650,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5093948's starting/ending balances do not align with the ₹14,601.16 transaction amount."
T0015759,balance_inconsistency,93109.01,C7376320,C9272655,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7376320's starting/ending balances do not align with the ₹93,109.01 transaction amount."
T0015761,balance_inconsistency,51628.74,C1538210,C5046500,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1538210's starting/ending balances do not align with the ₹51,628.74 transaction amount."
T0015786,balance_inconsistency,190787.0,C2644455,C3043702,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2644455's starting/ending balances do not align with the ₹190,787.00 transaction amount."
T0015788,balance_inconsistency,31899.31,C7896666,M3861574,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7896666's starting/ending balances do not align with the ₹31,899.31 transaction amount."
T0015796,balance_inconsistency,88112.85,C8168297,C1405023,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8168297's starting/ending balances do not align with the ₹88,112.85 transaction amount."
T0015816,balance_inconsistency,285636.2,C7266808,C2491847,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7266808's starting/ending balances do not align with the ₹285,636.20 transaction amount."
T0015824,balance_inconsistency,211223.28,C7478750,C2532081,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7478750's starting/ending balances do not align with the ₹211,223.28 transaction amount."
T0015826,balance_inconsistency,50261.12,C5863410,C2231435,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5863410's starting/ending balances do not align with the ₹50,261.12 transaction amount."
T0015839,balance_inconsistency,48579.75,C6183272,C5684356,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6183272's starting/ending balances do not align with the ₹48,579.75 transaction amount."
T0015855,balance_inconsistency,375472.01,C6015693,M6511162,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6015693's starting/ending balances do not align with the ₹375,472.01 transaction amount."
T0015858,balance_inconsistency,111238.87,C8159874,C4313250,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8159874's starting/ending balances do not align with the ₹111,238.87 transaction amount."
T0015860,balance_inconsistency,37300.46,C3321149,C5539942,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3321149's starting/ending balances do not align with the ₹37,300.46 transaction amount."
T0015862,balance_inconsistency,73500.59,C1462357,C1364141,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1462357's starting/ending balances do not align with the ₹73,500.59 transaction amount."
T0015892,balance_inconsistency,150046.17,C9720681,C9106193,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9720681's starting/ending balances do not align with the ₹150,046.17 transaction amount."
T0015919,balance_inconsistency,42693.44,C7391371,C2108639,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7391371's starting/ending balances do not align with the ₹42,693.44 transaction amount."
T0015927,balance_inconsistency,116706.31,C8636109,C3780802,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8636109's starting/ending balances do not align with the ₹116,706.31 transaction amount."
T0015943,balance_inconsistency,249261.83,C9095770,M3353004,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9095770's starting/ending balances do not align with the ₹249,261.83 transaction amount."
T0015945,balance_inconsistency,42695.8,C8549944,C7099152,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8549944's starting/ending balances do not align with the ₹42,695.80 transaction amount."
T0015950,balance_inconsistency,30932.65,C4526637,M7678066,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4526637's starting/ending balances do not align with the ₹30,932.65 transaction amount."
T0015985,balance_inconsistency,86188.89,C2217930,C2926708,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2217930's starting/ending balances do not align with the ₹86,188.89 transaction amount."
T0016037,balance_inconsistency,97723.63,C9526671,C3434406,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9526671's starting/ending balances do not align with the ₹97,723.63 transaction amount."
T0016041,balance_inconsistency,275639.84,C3204888,M4475774,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3204888's starting/ending balances do not align with the ₹275,639.84 transaction amount."
T0016043,balance_inconsistency,204215.71,C5383973,C8515202,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5383973's starting/ending balances do not align with the ₹204,215.71 transaction amount."
T0016054,balance_inconsistency,257630.85,C7217598,C3060423,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7217598's starting/ending balances do not align with the ₹257,630.85 transaction amount."
T0016072,balance_inconsistency,133883.35,C6113811,M5692160,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6113811's starting/ending balances do not align with the ₹133,883.35 transaction amount."
T0016076,balance_inconsistency,47650.98,C6354275,C2240629,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6354275's starting/ending balances do not align with the ₹47,650.98 transaction amount."
T0016084,balance_inconsistency,35177.15,C7131448,C9747801,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7131448's starting/ending balances do not align with the ₹35,177.15 transaction amount."
T0016102,balance_inconsistency,223496.87,C1095754,M2534888,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1095754's starting/ending balances do not align with the ₹223,496.87 transaction amount."
T0016144,balance_inconsistency,85552.27,C7773390,M8654358,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7773390's starting/ending balances do not align with the ₹85,552.27 transaction amount."
T0016148,balance_inconsistency,46674.03,C5665593,C7455311,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5665593's starting/ending balances do not align with the ₹46,674.03 transaction amount."
T0016155,balance_inconsistency,170376.21,C6537376,C3605716,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6537376's starting/ending balances do not align with the ₹170,376.21 transaction amount."
T0016160,balance_inconsistency,49248.55,C7962647,C5119600,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7962647's starting/ending balances do not align with the ₹49,248.55 transaction amount."
T0016162,balance_inconsistency,86684.02,C5848717,C4561703,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5848717's starting/ending balances do not align with the ₹86,684.02 transaction amount."
T0016163,balance_inconsistency,122243.21,C8367952,C3162895,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8367952's starting/ending balances do not align with the ₹122,243.21 transaction amount."
T0016172,balance_inconsistency,184569.19,C2292726,C8638466,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2292726's starting/ending balances do not align with the ₹184,569.19 transaction amount."
T0016180,balance_inconsistency,60496.98,C4961500,M4032061,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4961500's starting/ending balances do not align with the ₹60,496.98 transaction amount."
T0016183,balance_inconsistency,94210.13,C8730714,M2021980,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8730714's starting/ending balances do not align with the ₹94,210.13 transaction amount."
T0016192,balance_inconsistency,115686.35,C8089873,M6124865,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8089873's starting/ending balances do not align with the ₹115,686.35 transaction amount."
T0016216,balance_inconsistency,95302.81,C9166115,M7785001,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9166115's starting/ending balances do not align with the ₹95,302.81 transaction amount."
T0016224,balance_inconsistency,100638.93,C3025906,C7634348,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3025906's starting/ending balances do not align with the ₹100,638.93 transaction amount."
T0016236,balance_inconsistency,50194.34,C9364246,C9270716,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9364246's starting/ending balances do not align with the ₹50,194.34 transaction amount."
T0016252,balance_inconsistency,45701.69,C9353919,M9726266,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9353919's starting/ending balances do not align with the ₹45,701.69 transaction amount."
T0016258,balance_inconsistency,96641.0,C2701824,C4167820,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2701824's starting/ending balances do not align with the ₹96,641.00 transaction amount."
T0016259,balance_inconsistency,84351.66,C8418330,C5229250,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8418330's starting/ending balances do not align with the ₹84,351.66 transaction amount."
T0016267,balance_inconsistency,21412.22,C1397717,M1072108,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1397717's starting/ending balances do not align with the ₹21,412.22 transaction amount."
T0016273,balance_inconsistency,305502.83,C3543364,C4459395,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3543364's starting/ending balances do not align with the ₹305,502.83 transaction amount."
T0016284,balance_inconsistency,19193.05,C9305784,M8591864,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9305784's starting/ending balances do not align with the ₹19,193.05 transaction amount."
T0016285,balance_inconsistency,158300.15,C3301405,C1639523,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3301405's starting/ending balances do not align with the ₹158,300.15 transaction amount."
T0016294,balance_inconsistency,151724.95,C2981004,M6655965,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2981004's starting/ending balances do not align with the ₹151,724.95 transaction amount."
T0016303,balance_inconsistency,55657.96,C9762702,C6008602,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9762702's starting/ending balances do not align with the ₹55,657.96 transaction amount."
T0016308,balance_inconsistency,17055.45,C7828218,M6094208,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7828218's starting/ending balances do not align with the ₹17,055.45 transaction amount."
T0016312,balance_inconsistency,27978.68,C7135599,M3873748,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7135599's starting/ending balances do not align with the ₹27,978.68 transaction amount."
T0016314,balance_inconsistency,232433.54,C6122237,M2829565,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6122237's starting/ending balances do not align with the ₹232,433.54 transaction amount."
T0016320,balance_inconsistency,123953.71,C9268625,C3001970,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9268625's starting/ending balances do not align with the ₹123,953.71 transaction amount."
T0016361,balance_inconsistency,120264.15,C4591850,C4025345,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4591850's starting/ending balances do not align with the ₹120,264.15 transaction amount."
T0016389,balance_inconsistency,217196.41,C5031526,C9543560,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5031526's starting/ending balances do not align with the ₹217,196.41 transaction amount."
T0016401,balance_inconsistency,71085.16,C3702253,C7555337,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3702253's starting/ending balances do not align with the ₹71,085.16 transaction amount."
T0016402,balance_inconsistency,118468.36,C9949153,C1613384,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9949153's starting/ending balances do not align with the ₹118,468.36 transaction amount."
T0016411,balance_inconsistency,382992.16,C9648425,C5922913,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9648425's starting/ending balances do not align with the ₹382,992.16 transaction amount."
T0016427,balance_inconsistency,142834.38,C6165829,C8311682,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6165829's starting/ending balances do not align with the ₹142,834.38 transaction amount."
T0016437,balance_inconsistency,117840.94,C3951674,C8262782,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3951674's starting/ending balances do not align with the ₹117,840.94 transaction amount."
T0016438,balance_inconsistency,57895.78,C1968063,M1976926,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1968063's starting/ending balances do not align with the ₹57,895.78 transaction amount."
T0016440,balance_inconsistency,116794.59,C2829745,M6787468,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2829745's starting/ending balances do not align with the ₹116,794.59 transaction amount."
T0016447,balance_inconsistency,7750.81,C2465625,M3262087,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2465625's starting/ending balances do not align with the ₹7,750.81 transaction amount."
T0016455,balance_inconsistency,59081.26,C2879370,C4300593,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2879370's starting/ending balances do not align with the ₹59,081.26 transaction amount."
T0016461,balance_inconsistency,105560.79,C9043623,C8832279,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9043623's starting/ending balances do not align with the ₹105,560.79 transaction amount."
T0016476,balance_inconsistency,56430.28,C2594577,C1300514,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2594577's starting/ending balances do not align with the ₹56,430.28 transaction amount."
T0016513,balance_inconsistency,20920.58,C4300412,M3859934,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4300412's starting/ending balances do not align with the ₹20,920.58 transaction amount."
T0016517,balance_inconsistency,307279.84,C8447584,C1326329,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8447584's starting/ending balances do not align with the ₹307,279.84 transaction amount."
T0016526,balance_inconsistency,70123.02,C9810839,M9595458,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9810839's starting/ending balances do not align with the ₹70,123.02 transaction amount."
